fixture,source_mode,base_samples,resolution,subdivision_factor,projection,projection_class,projection_direction,expected_crossing_count,expected_determinant,polygon_length,vertex_distortion_estimate,minimum_nonlocal_vertex_clearance,crossing_count,gauss_component_count,alternating_projection,canonical_gauss_signature,pd_code,fox_determinant,first_tait_tree_count,second_tait_tree_count,unsigned_tait_shortcut_applicable,unsigned_tait_shortcut_agrees,tait_construction_status,tait_error,simplification_status,simplification_changed,simplified_crossing_count,simplified_component_count,simplified_fox_determinant,simplification_error,topological_fixture_pass,minimum_crossing_angle_degrees,minimum_crossing_depth_separation,minimum_crossing_vertex_parameter_margin,normalized_minimum_depth_separation,crossing_count_matches_expected,determinant_matches_expected,backend_messages,extraction_status,error_message,runtime_seconds,direction_index,direction_x,direction_y,direction_z,longitude_radians,latitude_radians,raw_minimal_diagram_pass,extra_raw_crossings
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_040,generic_tilt,"[-0.9132565714519087, 0.17645332114657059, 0.3671875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,4,1,False,1:+1:-1|2:+1:-1|3:-1:-1|1:-1:-1|4:+1:-1|3:+1:-1|2:-1:-1|4:-1:-1,"[[1, 6, 2, 7], [4, 7, 5, 8], [5, 2, 6, 3], [8, 3, 1, 4]]",3,,,False,,not_applicable,,passed,False,4,1,3,,False,14.564550844600637,1.7520089854224585,0.01711391719919142,0.2052267357318733,False,True,,passed,,0.003595900008804165,40,-0.9132565714519087,0.17645332114657059,0.3671875,2.9507311963166565,0.3759834935041962,False,1
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_041,generic_tilt,"[0.5577998880145961, -0.751839805759614, 0.3515625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,4,1,False,1:+1:-1|2:+1:-1|3:-1:-1|1:-1:-1|4:+1:-1|3:+1:-1|2:-1:-1|4:-1:-1,"[[2, 5, 3, 6], [3, 8, 4, 1], [6, 1, 7, 2], [7, 4, 8, 5]]",3,,,False,,not_applicable,,passed,False,4,1,3,,False,47.82174587058269,1.9073739176334805,0.06144043756512474,0.22452421109149756,False,True,,passed,,0.00436630001058802,41,0.5577998880145961,-0.751839805759614,0.3515625,-0.9324908811342747,0.35923962611183097,False,1
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_042,generic_tilt,"[0.09714616234909745, 0.9368610458518343, 0.3359375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|2:-1:-1|6:+1:-1|4:+1:-1|3:-1:-1|6:-1:-1|5:+1:-1,"[[3, 8, 4, 9], [4, 10, 5, 9], [5, 10, 6, 11], [6, 1, 7, 2], [11, 2, 12, 3], [12, 7, 1, 8]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,45.197518281250304,2.0422329440782425,0.08191378810101924,0.25058868895535047,False,True,,passed,,0.004481299998587929,42,0.09714616234909745,0.9368610458518343,0.3359375,1.4674723485943661,0.3426003988559651,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_043,generic_tilt,"[-0.7085326619426154, -0.6287935824292908, 0.3203125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|2:-1:-1|6:+1:-1|4:+1:-1|3:-1:-1|6:-1:-1|5:+1:-1,"[[1, 6, 2, 7], [2, 9, 3, 10], [7, 10, 8, 11], [8, 3, 9, 4], [11, 4, 12, 5], [12, 6, 1, 5]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,24.41868905248014,2.026870047156891,0.042545286933751925,0.2464097082407331,False,True,,passed,,0.004240399997797795,43,-0.7085326619426154,-0.6287935824292908,0.3203125,-2.415749728856565,0.32605934968485534,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_044,generic_tilt,"[0.9523336958114547, -0.015035264076360357, 0.3046875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,4,1,False,1:+1:-1|2:+1:-1|3:-1:-1|1:-1:-1|4:+1:-1|3:+1:-1|2:-1:-1|4:-1:-1,"[[2, 5, 3, 6], [3, 8, 4, 1], [6, 1, 7, 2], [7, 4, 8, 5]]",3,,,False,,not_applicable,,passed,False,4,1,3,,False,44.139110562924195,1.877505797369688,0.10496857376901403,0.22508332664287972,False,True,,passed,,0.004293200006941333,44,0.9523336958114547,-0.015035264076360357,0.3046875,-0.015786499127909692,0.30961031165767294,False,1
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_045,generic_tilt,"[-0.6955948361299443, 0.6577162724481628, 0.2890625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|2:-1:-1|1:-1:+1|3:-1:-1|4:-1:-1|5:+1:-1|3:+1:-1|6:-1:-1|5:-1:-1|4:+1:-1|6:+1:-1,"[[3, 6, 4, 7], [4, 1, 5, 2], [9, 8, 10, 9], [10, 8, 11, 7], [11, 2, 12, 3], [12, 5, 1, 6]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,29.434444378775815,1.7131729949181513,0.019104003932071123,0.20516320375775568,False,True,,passed,,0.009945199999492615,45,-0.6955948361299443,0.6577162724481628,0.2890625,2.3841767306007458,0.2932473863906822,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_046,generic_tilt,"[0.06895733046325764, -0.9594148321602763, 0.2734375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,7,1,False,1:+1:+1|2:+1:-1|2:-1:-1|1:-1:+1|3:-1:-1|4:-1:-1|4:+1:-1|5:+1:-1|6:-1:-1|3:+1:-1|5:-1:-1|7:-1:-1|7:+1:-1|6:+1:-1,"[[2, 13, 3, 14], [3, 4, 4, 5], [8, 7, 9, 8], [9, 7, 10, 6], [10, 1, 11, 2], [11, 12, 12, 13], [14, 5, 1, 6]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,1.5856891514797669,0.5051194587308984,0.01645928013439857,0.0604241551118133,False,True,,passed,,0.004523600000538863,46,0.06895733046325764,-0.9594148321602763,0.2734375,-1.4990453468501856,0.27696491994854544,False,4
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_047,generic_tilt,"[0.5999014736024458, 0.7573974761070728, 0.2578125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|2:-1:-1|1:-1:+1|3:-1:-1|4:-1:-1|5:+1:-1|3:+1:-1|6:-1:-1|5:-1:-1|4:+1:-1|6:+1:-1,"[[5, 4, 6, 5], [6, 4, 7, 3], [7, 10, 8, 11], [8, 1, 9, 2], [11, 2, 12, 3], [12, 9, 1, 10]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,38.59995348946724,1.792498184359618,0.07862679428999542,0.21741173865988522,False,True,,passed,,0.004403899991302751,47,0.5999014736024458,0.7573974761070728,0.2578125,0.9009178828784697,0.2607574808802837,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_048,generic_tilt,"[-0.9579467431500948, -0.15389363902343792, 0.2421875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,4,1,False,1:+1:-1|2:+1:-1|3:-1:-1|1:-1:-1|4:+1:-1|3:+1:-1|2:-1:-1|4:-1:-1,"[[1, 6, 2, 7], [4, 7, 5, 8], [5, 2, 6, 3], [8, 3, 1, 4]]",3,,,False,,not_applicable,,passed,False,4,1,3,,False,64.50614068129987,2.014354595361707,0.006064152069654938,0.24770650473172848,False,True,,passed,,0.003478200000245124,48,-0.9579467431500948,-0.15389363902343792,0.2421875,-2.9823041945724755,0.24461984013947533,False,1
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_049,generic_tilt,"[0.813460025289921, -0.5356792145016185, 0.2265625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|2:-1:-1|6:+1:-1|4:+1:-1|3:-1:-1|6:-1:-1|5:+1:-1,"[[3, 6, 4, 7], [4, 11, 5, 12], [7, 12, 8, 1], [8, 2, 9, 1], [9, 2, 10, 3], [10, 5, 11, 6]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,53.174127682293516,1.9772334743010096,0.014337991696812935,0.2429742268532584,False,True,,passed,,0.011004799991496839,49,0.813460025289921,-0.5356792145016185,0.2265625,-0.5823409648438205,0.2285469526620647,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_050,generic_tilt,"[-0.23882985538077378, 0.9478742908595784, 0.2109375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|2:-1:-1|6:+1:-1|4:+1:-1|3:-1:-1|6:-1:-1|5:+1:-1,"[[3, 8, 4, 9], [4, 10, 5, 9], [5, 10, 6, 11], [6, 1, 7, 2], [11, 2, 12, 3], [12, 7, 1, 8]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,46.70977263711469,2.0371213968083213,0.024151780235428078,0.2483703181428131,False,True,,passed,,0.005139300003065728,50,-0.23882985538077378,0.9478742908595784,0.2109375,1.8176222648848348,0.21253394040374687,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_051,generic_tilt,"[-0.4657134403515823, -0.8631129814917878, 0.1953125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|3:-1:-1|4:-1:-1|1:-1:+1|5:-1:-1|6:+1:-1|2:-1:-1|4:+1:-1|6:-1:-1|5:+1:-1,"[[1, 10, 2, 11], [6, 5, 7, 6], [7, 12, 8, 1], [8, 4, 9, 3], [9, 2, 10, 3], [11, 4, 12, 5]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,37.928361620295505,1.9141853600974064,0.02151281067188293,0.22456820906677888,False,True,,passed,,0.004806199998711236,51,-0.4657134403515823,-0.8631129814917878,0.1953125,-2.0655998125660964,0.19657607666314347,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_052,generic_tilt,"[0.9292445387423222, 0.32282656266379134, 0.1796875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,7,1,False,1:+1:+1|2:+1:-1|2:-1:-1|3:+1:-1|4:-1:-1|5:+1:-1|6:-1:-1|4:+1:-1|3:-1:-1|1:-1:+1|5:-1:-1|7:-1:-1|7:+1:-1|6:+1:-1,"[[4, 3, 5, 4], [5, 10, 6, 11], [6, 2, 7, 1], [7, 12, 8, 13], [9, 2, 10, 3], [11, 8, 12, 9], [13, 14, 14, 1]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,12.688273708356183,0.9724347040264347,0.021490206520525135,0.11602202603650809,False,True,,passed,,0.004272699996363372,52,0.9292445387423222,0.32282656266379134,0.1796875,0.3343634171625589,0.18066877153760597,False,4
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_053,generic_tilt,"[-0.9057654321486892, 0.39073325686233595, 0.1640625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:-1:-1|1:-1:+1|4:-1:-1|4:+1:-1|5:-1:-1|6:+1:-1|2:-1:-1|3:+1:-1|6:-1:-1|5:+1:-1,"[[2, 7, 3, 8], [4, 9, 5, 10], [6, 3, 7, 4], [10, 5, 11, 6], [11, 9, 12, 8], [12, 1, 1, 2]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,23.900021774134366,1.6891007940320528,0.01219819013853396,0.20217677746940982,False,True,,passed,,0.0044021999929100275,53,-0.9057654321486892,0.39073325686233595,0.1640625,2.734326646891214,0.16480755837603633,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_054,generic_tilt,"[0.40495892696135893, -0.9022053957209826, 0.1484375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|3:-1:-1|4:-1:-1|1:-1:+1|5:-1:-1|6:+1:-1|2:-1:-1|4:+1:-1|6:-1:-1|5:+1:-1,"[[1, 6, 2, 7], [3, 12, 4, 1], [8, 7, 9, 8], [9, 2, 10, 3], [10, 6, 11, 5], [11, 4, 12, 5]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,30.720621077467012,1.8884568379783842,0.058139661617005345,0.22916275282109683,False,True,,passed,,0.004689599998528138,54,0.40495892696135893,-0.9022053957209826,0.1484375,-1.148895430559717,0.14898808110808143,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_055,generic_tilt,"[0.31152445242214993, 0.9409109178805556, 0.1328125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:+1|3:-1:-1|6:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|4:+1:-1|5:+1:+1|2:-1:-1|6:+1:-1|8:-1:-1|7:+1:-1,"[[5, 12, 6, 13], [6, 14, 7, 13], [7, 4, 8, 5], [8, 15, 9, 16], [9, 3, 10, 2], [10, 1, 11, 2], [14, 3, 15, 4], [16, 11, 1, 12]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,16.78955682295197,2.007771891544328,0.058108413538604964,0.24558240659850766,False,True,,passed,,0.004273900005500764,55,0.31152445242214993,0.9409109178805556,0.1328125,1.2510677991689383,0.13320608234182008,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_056,generic_tilt,"[-0.8670032766127411, -0.4843267576611069, 0.1171875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|2:-1:-1|6:+1:-1|4:+1:-1|3:-1:-1|6:-1:-1|5:+1:-1,"[[1, 6, 2, 7], [2, 9, 3, 10], [7, 10, 8, 11], [8, 3, 9, 4], [11, 4, 12, 5], [12, 6, 1, 5]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,61.478525854564815,1.8278389831561301,0.01905250958810001,0.22628323002090964,False,True,,passed,,0.004205199991702102,56,-0.8670032766127411,-0.4843267576611069,0.1171875,-2.632154278281993,0.11745739213294011,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_057,generic_tilt,"[0.9681324707648126, -0.22892046139340513, 0.1015625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:+1:+1|5:+1:-1|3:-1:-1|6:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|2:-1:-1|6:+1:-1|4:-1:+1|5:-1:-1|8:-1:-1|7:+1:-1,"[[3, 16, 4, 1], [4, 9, 5, 10], [5, 15, 6, 14], [6, 13, 7, 14], [8, 15, 9, 16], [10, 2, 11, 1], [11, 2, 12, 3], [12, 7, 13, 8]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,22.702156217383525,2.007847276637983,0.02561400549939563,0.24707430823894438,False,True,,passed,,0.0050604999996721745,57,0.9681324707648126,-0.22892046139340513,0.1015625,-0.23219104855333764,0.10173791733766063,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_058,generic_tilt,"[-0.5600643254482937, 0.8239797918965598, 0.0859375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,9,1,False,1:+1:+1|2:+1:-1|2:-1:-1|3:+1:-1|4:-1:-1|5:-1:-1|6:-1:+1|7:+1:-1|8:-1:-1|4:+1:-1|3:-1:-1|1:-1:+1|7:-1:-1|9:-1:-1|5:+1:-1|6:+1:+1|9:+1:-1|8:+1:-1,"[[2, 11, 3, 12], [4, 14, 5, 13], [5, 14, 6, 15], [6, 1, 7, 2], [8, 9, 9, 10], [15, 12, 16, 13], [16, 3, 17, 4], [17, 11, 18, 10], [18, 7, 1, 8]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,8.96152608135821,1.9841113092809768,0.025966659453928287,0.24392553101964018,False,True,,passed,,0.009710099999210797,58,-0.5600643254482937,0.8239797918965598,0.0859375,2.1677721811752892,0.08604363146951062,False,6
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_059,generic_tilt,"[-0.14379285760821345, -0.9871067654740363, 0.0703125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|6:+1:-1|3:-1:-1|4:+1:-1|6:-1:-1|2:-1:-1|5:+1:-1,"[[1, 10, 2, 11], [2, 5, 3, 6], [7, 12, 8, 1], [8, 3, 9, 4], [9, 5, 10, 4], [11, 6, 12, 7]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,24.441547076868197,1.7342478942744497,0.05170740680986441,0.2112737980414788,False,True,,passed,,0.00437670000246726,59,-0.14379285760821345,-0.9871067654740363,0.0703125,-1.715449896275642,0.07037056498670617,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_060,generic_tilt,"[0.7735674920975508, 0.6313498337005051, 0.0546875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|2:-1:-1|5:+1:-1|6:+1:-1|3:-1:-1|4:+1:-1|6:-1:-1,"[[4, 11, 5, 12], [5, 8, 6, 9], [6, 2, 7, 1], [7, 2, 8, 3], [10, 3, 11, 4], [12, 9, 1, 10]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,14.055793982544742,1.7488411430500825,0.02942441323864209,0.21396314030602337,False,True,,passed,,0.0042498999973759055,60,0.7735674920975508,0.6313498337005051,0.0546875,0.6845133334530132,0.0547147959424247,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_061,generic_tilt,"[-0.9976073333593194, 0.05704147194329468, 0.0390625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,9,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:+1:-1|5:-1:-1|6:-1:+1|7:-1:-1|8:-1:-1|1:-1:+1|2:-1:-1|8:+1:-1|9:+1:-1|6:+1:+1|4:+1:-1|3:-1:-1|7:+1:-1|9:-1:-1,"[[1, 13, 2, 12], [2, 3, 3, 4], [4, 11, 5, 12], [8, 13, 9, 14], [10, 5, 11, 6], [15, 6, 16, 7], [16, 8, 17, 7], [17, 14, 18, 15], [18, 9, 1, 10]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,18.8178645888299,1.9896669642684968,0.01868984478846869,0.24506906512818777,False,True,,passed,,0.005603900004643947,61,-0.9976073333593194,0.05704147194329468,0.0390625,3.0844765631816684,0.03907244093487471,False,6
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_062,generic_tilt,"[0.6974144443247476, -0.7162847034810623, 0.0234375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:+1|3:-1:-1|6:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|4:+1:-1|5:+1:+1|2:-1:-1|6:+1:-1|8:-1:-1|7:+1:-1,"[[1, 6, 2, 7], [3, 14, 4, 15], [8, 15, 9, 16], [9, 1, 10, 16], [10, 7, 11, 8], [11, 2, 12, 3], [12, 6, 13, 5], [13, 4, 14, 5]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,31.537279174465187,1.9037413358175543,0.007369688464724078,0.23354392852320507,False,True,,passed,,0.006129499990493059,62,0.6974144443247476,-0.7162847034810623,0.0234375,-0.7987455142692627,0.02343964629780272,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_063,generic_tilt,"[-0.030415768322643748, 0.9995068013180768, 0.0078125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:+1:+1|5:+1:-1|6:-1:-1|2:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|6:+1:-1|3:-1:-1|4:-1:+1|5:-1:-1|8:-1:-1|7:+1:-1,"[[3, 10, 4, 11], [4, 12, 5, 11], [5, 12, 6, 13], [6, 1, 7, 2], [13, 2, 14, 3], [14, 9, 15, 10], [15, 9, 16, 8], [16, 7, 1, 8]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,10.811424373846195,1.7417576587280574,0.023433906745629507,0.21611932683613388,False,True,,passed,,0.004261000009137206,63,-0.030415768322643748,0.9995068013180768,0.0078125,1.6012177154593927,0.007812579475042568,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_064,generic_tilt,"[-0.6527295023747824, -0.7575507650140146, -0.0078125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:+1:+1|5:+1:-1|3:-1:-1|6:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|2:-1:-1|6:+1:-1|4:-1:+1|5:-1:-1|8:-1:-1|7:+1:-1,"[[1, 9, 2, 8], [2, 9, 3, 10], [3, 14, 4, 15], [10, 7, 11, 8], [11, 16, 12, 1], [12, 6, 13, 5], [13, 4, 14, 5], [15, 6, 16, 7]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,36.726373618575735,1.9382828040435829,0.0229498602960021,0.23825410636430128,False,True,,passed,,0.004471200008993037,64,-0.6527295023747824,-0.7575507650140146,-0.0078125,-2.2820043619915387,-0.007812579475042568,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_065,generic_tilt,"[0.9927781289564758, 0.11765317785520758, -0.0234375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:+1:+1|5:+1:-1|3:-1:-1|6:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|2:-1:-1|6:+1:-1|4:-1:+1|5:-1:-1|8:-1:-1|7:+1:-1,"[[4, 9, 5, 10], [5, 14, 6, 15], [6, 16, 7, 15], [8, 1, 9, 2], [10, 3, 11, 4], [11, 3, 12, 2], [12, 7, 13, 8], [13, 16, 14, 1]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,30.514992883563043,1.9904649449081362,0.005872904215337371,0.2455139881447082,False,True,,passed,,0.004745099999126978,65,0.9927781289564758,0.11765317785520758,-0.0234375,0.11795886773711671,-0.02343964629780272,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_066,generic_tilt,"[-0.8111207115105447, 0.5835728852957254, -0.0390625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:+1:+1|5:+1:-1|6:-1:-1|2:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|6:+1:-1|3:-1:-1|4:-1:+1|5:-1:-1|8:-1:-1|7:+1:-1,"[[1, 10, 2, 11], [4, 13, 5, 14], [5, 13, 6, 12], [6, 11, 7, 12], [7, 2, 8, 3], [14, 3, 15, 4], [15, 8, 16, 9], [16, 10, 1, 9]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,17.3356830570919,1.7801860638740656,0.042409015135739025,0.21932912905017574,False,True,,passed,,0.0061167999956524,66,-0.8111207115105447,0.5835728852957254,-0.0390625,2.517922097465772,-0.03907244093487471,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_067,generic_tilt,"[0.20374772702411498, -0.9774948291813397, -0.0546875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:+1|6:-1:-1|2:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|4:+1:-1|5:+1:+1|6:+1:-1|3:-1:-1|8:-1:-1|7:+1:-1,"[[1, 6, 2, 7], [2, 13, 3, 14], [7, 16, 8, 1], [8, 16, 9, 15], [9, 14, 10, 15], [10, 3, 11, 4], [11, 5, 12, 4], [12, 5, 13, 6]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,24.994522632807154,1.8629093128862002,0.04452911213721222,0.2285096767935075,False,True,,passed,,0.004734799993457273,67,0.20374772702411498,-0.9774948291813397,-0.0546875,-1.3652999799851593,-0.0547147959424247,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_068,generic_tilt,"[0.5095512011500745, 0.8575626657861607, -0.0703125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,8,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:+1|3:-1:-1|6:-1:-1|1:-1:+1|7:-1:-1|8:+1:-1|4:+1:-1|5:+1:+1|2:-1:-1|6:+1:-1|8:-1:-1|7:+1:-1,"[[4, 13, 5, 14], [5, 13, 6, 12], [6, 15, 7, 16], [7, 10, 8, 11], [8, 2, 9, 1], [9, 2, 10, 3], [14, 3, 15, 4], [16, 11, 1, 12]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,31.02194430406917,1.992920459919348,0.05373019723937489,0.2424608417975048,False,True,,passed,,0.004138800009968691,68,0.5095512011500745,0.8575626657861607,-0.0703125,1.034663249743496,-0.07037056498670617,False,5
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_069,generic_tilt,"[-0.953830168944334, -0.28778942806394603, -0.0859375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|2:-1:-1|5:+1:-1|6:+1:-1|3:-1:-1|4:+1:-1|6:-1:-1,"[[1, 10, 2, 11], [2, 7, 3, 8], [6, 9, 7, 10], [8, 3, 9, 4], [11, 4, 12, 5], [12, 6, 1, 5]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,26.58773070666447,1.776108293498046,0.028918004966088047,0.21531478617205743,False,True,,passed,,0.005469100011396222,69,-0.953830168944334,-0.28778942806394603,-0.0859375,-2.848558827707435,-0.08604363146951062,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_070,generic_tilt,"[0.8963978590925153, -0.4314579200896712, -0.1015625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:-1:-1|1:-1:+1|6:+1:-1|3:-1:-1|4:+1:-1|6:-1:-1|2:-1:-1|5:+1:-1,"[[2, 11, 3, 12], [3, 6, 4, 7], [5, 10, 6, 11], [7, 1, 8, 12], [8, 1, 9, 2], [9, 4, 10, 5]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,34.85346583933662,1.6964339627986524,0.007015698375241186,0.20578539150454425,False,True,,passed,,0.007247600005939603,70,0.8963978590925153,-0.4314579200896712,-0.1015625,-0.4485955979788082,-0.10173791733766063,False,3
